"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","预算报价（不含税）(CNY)","认证级别","内部闪存 (KB) ","内部RAM (KB) ","EEPROM (KB) ","内核：类型","工作频率 (Max) (MHz) ","总线频率 (Max) (MHz) ","CAN","I2C","SPI","供电电压 (Min-Max) (V) ","GPIOs","工作环境温度 (Min-Max) (°C) ","定时器特性","其他特性","ADC (ch)","PWM (bit)","ADC (bit)","ADC","PWM (ch)","PLC代码","Pin count","PLC描述","PWM","无铅","RoHS","SCI","定时器","内核：内核数量 (Spec)","负载供电电压 (Max) (V) ","负载供电电压 (Min) (V) ","其他特性-模拟","数据传输速率 (Spec) (kbps) ","数据传输速率 (Max) (kbps) ","数据传输速率 (Min) (kbps) ","诊断","通信协议","器件功能","保护","内核：工作电压 (Spec) (V) ","定时器类型","CAN Type","SLIC","USB features","USB","视频/显示功能","UART","供电电压 (Typ) (V) ","待机功能","状态","替代部件"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ32F2VLCR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ32F2VLCR","8-bit MCU, S08 core, 32KB Flash, 40MHz, -40/+105degC, Automotive Qualified, QFP 32","-","LQFP 32","1 @ CNY14.43 each","AUTO; >=10 YEARS APPLICATION LIFE","32","2","1","S08","40","20","1","1","1","2.7 to 5.5","26","-40 to 105","Input Capture, Output Compare, PWM, Watchdog","Temperature Sensor, POR, Low Voltage Detect, Internal Voltage Regulator, COP, Analog Comparator","10","-","12","10-ch. 12-bit","-","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","6-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ32F2VLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ32F2VLF","8-bit MCU, S08 core, 32KB Flash, 40MHz, -40/+105degC, Automotive Qualified, QFP 48","-","LQFP 48","-","AUTO; >=10 YEARS APPLICATION LIFE","32","2","1","S08","40","20","1","1","1","2.7 to 5.5","40","-40 to 105","Input Capture, Output Compare, PWM, Watchdog","COP, Internal Voltage Regulator, Low Voltage Detect, POR, Temperature Sensor, Analog Comparator","16","-","12","16-ch. 12-bit","-","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ32F2VLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ32F2VLHR","8-bit MCU, S08 core, 32KB Flash, 40MHz, -40/+105degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY16.09 each","AUTO; >=10 YEARS APPLICATION LIFE","32","2","1","S08","40","20","1","1","1","2.7 to 5.5","54","-40 to 105","Input Capture, Output Compare, PWM, Watchdog","COP, Internal Voltage Regulator, Low Voltage Detect, POR, Temperature Sensor, Analog Comparator","24","-","12","24-ch. 12-bit","-","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ48F2CLFR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ48F2CLFR","8-bit MCU, S08 core, 48KB Flash, 40MHz, -40/+85degC, Automotive Qualified, QFP 48","-","LQFP 48","-","AUTO; >=10 YEARS APPLICATION LIFE","48","3","1.5","S08","40","20","1","1","1","2.7 to 5.5","40","-40 to 85","Watchdog, Input Capture, Output Compare, PWM","Temperature Sensor, COP, Internal Voltage Regulator, Low Voltage Detect, POR, Analog Comparator","16","-","12","16-ch. 12-bit","-","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ48F2CLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ48F2CLH","8-bit MCU, S08 core, 48KB Flash, 40MHz, -40/+85degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY22.70 each","AUTO; >=10 YEARS APPLICATION LIFE","48","3","1.5","S08","40","20","1","1","1","2.7 to 5.5","54","-40 to 85","Input Capture, Output Compare, PWM, Watchdog","COP, Internal Voltage Regulator, Low Voltage Detect, POR, Temperature Sensor, Analog Comparator","24","-","12","24-ch. 12-bit","-","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ48F2MLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ48F2MLF","8-bit MCU, S08 core, 48KB Flash, 40MHz, -40/+125degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY22.32 each","AUTO; >=10 YEARS APPLICATION LIFE","48","3","1.5","S08","20","20","1","1","1","2.7 to 5.5","40","-40 to 125","Watchdog, Input Capture, Output Compare, PWM","Temperature Sensor, COP, Internal Voltage Regulator, Low Voltage Detect, POR, Analog Comparator","16","-","12","16-ch. 12-bit","-","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ48F2MLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ48F2MLH","8-bit MCU, S08 core, 48KB Flash, 40MHz, -40/+125degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY24.99 each","AUTO; >=10 YEARS APPLICATION LIFE","48","3","1.5","S08","20","20","1","1","1","2.7 to 5.5","54","-40 to 125","Input Capture, Output Compare, PWM, Watchdog","COP, Internal Voltage Regulator, Low Voltage Detect, POR, Temperature Sensor, Analog Comparator","24","-","12","24-ch. 12-bit","-","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","6-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ48F2VLFR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ48F2VLFR","8-bit MCU, S08 core, 48KB Flash, 40MHz, -40/+105degC, Automotive Qualified, QFP 48","-","LQFP 48","-","AUTO; >=10 YEARS APPLICATION LIFE","48","3","1.5","S08","40","20","1","1","1","2.7 to 5.5","40","-40 to 105","Watchdog, Input Capture, Output Compare, PWM","Temperature Sensor, COP, Internal Voltage Regulator, Low Voltage Detect, POR, Analog Comparator","16","-","12","16-ch. 12-bit","-","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2CLC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2CLC","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+85degC, Automotive Qualified, QFP 32","-","LQFP 32","1 @ CNY20.98 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","20","20","1","1","1","2.7 to 5.5","26","-40 to 85","Input Capture, Output Compare, PWM, Watchdog","Temperature Sensor, POR, Low Voltage Detect, Internal Voltage Regulator, COP, Analog Comparator","10","-","12","10-ch. 12-bit","-","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2CLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2CLF","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+85degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY21.56 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","40","20","1","1","1","2.7 to 5.5","40","-40 to 85","Input Capture, Output Compare, PWM, Watchdog","COP, Internal Voltage Regulator, Low Voltage Detect, POR, Temperature Sensor, Analog Comparator","16","-","12","16-ch. 12-bit","-","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","6-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2CLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2CLH","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+85degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY22.83 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","20","20","1","1","1","2.7 to 5.5","54","-40 to 85","Watchdog, Input Capture, Output Compare, PWM","Temperature Sensor, COP, Internal Voltage Regulator, Low Voltage Detect, POR, Analog Comparator","24","-","12","24-ch. 12-bit","-","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2CLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2CLHR","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+85degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY16.85 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","40","20","1","1","1","2.7 to 5.5","54","-40 to 85","Watchdog, Input Capture, Output Compare, PWM","Temperature Sensor, COP, Internal Voltage Regulator, Low Voltage Detect, POR, Analog Comparator","24","-","12","24-ch. 12-bit","-","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","6-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2MLC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2MLC","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+125degC, Automotive Qualified, QFP 32","-","LQFP 32","1 @ CNY23.02 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","20","20","1","1","1","2.7 to 5.5","26","-40 to 125","Input Capture, Output Compare, PWM, Watchdog","Temperature Sensor, POR, Low Voltage Detect, Internal Voltage Regulator, COP, Analog Comparator","10","-","12","10-ch. 12-bit","-","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2MLCR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2MLCR","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+125degC, Automotive Qualified, QFP 32","-","LQFP 32","-","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","40","20","1","1","1","2.7 to 5.5","26","-40 to 125","Input Capture, Output Compare, PWM, Watchdog","Temperature Sensor, POR, Low Voltage Detect, Internal Voltage Regulator, COP, Analog Comparator","10","-","12","10-ch. 12-bit","-","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2MLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2MLF","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+125degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY23.72 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","20","20","1","1","1","2.7 to 5.5","40","-40 to 125","Input Capture, Output Compare, PWM, Watchdog","COP, Internal Voltage Regulator, Low Voltage Detect, POR, Temperature Sensor, Analog Comparator","16","-","12","16-ch. 12-bit","-","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2MLFR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2MLFR","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+125degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY23.72 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","20","20","1","1","1","2.7 to 5.5","40","-40 to 125","Input Capture, Output Compare, PWM, Watchdog","COP, Internal Voltage Regulator, Low Voltage Detect, POR, Temperature Sensor, Analog Comparator","16","-","12","16-ch. 12-bit","-","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","6-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2MLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2MLH","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+125degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY25.12 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","20","20","1","1","1","2.7 to 5.5","54","-40 to 125","Watchdog, Input Capture, Output Compare, PWM","Temperature Sensor, COP, Internal Voltage Regulator, Low Voltage Detect, POR, Analog Comparator","24","-","12","24-ch. 12-bit","-","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","CAN 2.0 A/B","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2MLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2MLHR","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+125degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY25.12 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","40","20","1","1","1","2.7 to 5.5","54","-40 to 125","Watchdog, Input Capture, Output Compare, PWM","Temperature Sensor, COP, Internal Voltage Regulator, Low Voltage Detect, POR, Analog Comparator","24","-","12","24-ch. 12-bit","-","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2VLC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2VLC","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+105degC, Automotive Qualified, QFP 32","-","LQFP 32","1 @ CNY22.06 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","40","20","1","1","1","2.7 to 5.5","26","-40 to 105","Input Capture, Output Compare, PWM, Watchdog","Temperature Sensor, POR, Low Voltage Detect, Internal Voltage Regulator, COP, Analog Comparator","10","-","12","10-ch. 12-bit","-","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","6-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2VLCR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2VLCR","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+105degC, Automotive Qualified, QFP 32","-","LQFP 32","1 @ CNY22.06 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","40","20","1","1","1","2.7 to 5.5","26","-40 to 105","Input Capture, Output Compare, PWM, Watchdog","Temperature Sensor, POR, Low Voltage Detect, Internal Voltage Regulator, COP, Analog Comparator","10","-","12","10-ch. 12-bit","-","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","2-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2VLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2VLH","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+105degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY23.97 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","40","20","1","1","1","2.7 to 5.5","54","-40 to 105","Watchdog, Input Capture, Output Compare, PWM","Temperature Sensor, COP, Internal Voltage Regulator, Low Voltage Detect, POR, Analog Comparator","24","-","12","24-ch. 12-bit","-","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","6-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ60F2VLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ60F2VLHR","8-bit MCU, S08 core, 60KB Flash, 40MHz, -40/+105degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY17.68 each","AUTO; >=10 YEARS APPLICATION LIFE","60","4","2","S08","40","20","1","1","1","2.7 to 5.5","54","-40 to 105","Watchdog, Input Capture, Output Compare, PWM","Temperature Sensor, COP, Internal Voltage Regulator, Low Voltage Detect, POR, Analog Comparator","24","-","12","24-ch. 12-bit","-","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","2","6-ch. 16 bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08D","S9S08DZ96F2CLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08D&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?&fpsp=1&tab=Documentation_Tab#S9S08DZ96F2CLF","8-bit MCU, S08 core, 96KB Flash, 40MHz, -40/+85degC, Automotive Qualified, QFP 48","-","LQFP 48","-","AUTO; >=10 YEARS APPLICATION LIFE","96","6","2","S08","40","20","1","1","1","2.7 to 5.5","40","-40 to 85","Input Capture, Output Compare, PWM, Watchdog","Temperature Sensor, POR, Low Voltage Detect, COP, Analog Comparator, Internal Voltage Regulator","16","-","12","16-ch. 12-bit","-","4","48","PRODUCT MATURITY/SATURATION(4)","-","-","-","2","4-ch. 16-bit","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-"
