"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","预算报价（不含税）(CNY)","认证级别","内部闪存 (KB) ","内部RAM (KB) ","EEPROM (KB) ","内核：类型","工作频率 (Max) (MHz) ","总线频率 (Max) (MHz) ","CAN","I2C","LIN","SPI","供电电压 (Min-Max) (V) ","GPIOs","工作环境温度 (Min-Max) (°C) ","其他特性","ADC (ch)","PWM (bit)","SCI","ADC (bit)","PWM (ch)","PLC代码","Pin count","PLC描述","定时器特性","定时器","Debug &amp; Trace","PWM","内核：性能(MIPS)","ADC","无铅","RoHS","内核：工作电压 (Spec) (V) ","DAC (bit)","QSPI","CAN Type","其他模拟功能","5v VREG","SENT","SafeAssure 功能安全"," 物理层接口"," 高压输入"," 电机","定时器类型","DAC (ch)","DMA通道总数","PWM分辨率 (ps) ","独立的PWM模块","ADC转换时间 (ns) ","QSCI","模拟比较器","独立ADC模块","FlexMemory (kB) ","负载供电电压 (Max) (V) ","负载供电电压 (Min) (V) ","其他特性-模拟","数据传输速率 (Max) (kbps) ","数据传输速率 (Min) (kbps) ","通道数","诊断","通信协议","每路输出电流限值 (Min) (A) (ILIM)","器件功能","负载电流 (Typ) (A) (IL)","漏源导通电阻 (Typ) (mOhm) (RDS(ON))","保护","接口和输入控制","负载电流 (Max) (A) (IL)","内核：内核数量 (Spec)","J1850","视频/显示功能","协处理器类型","协处理器频率 (Max) (MHz) ","器件","LCD分辨率"," 高电流GPIO / EVDD","状态","替代部件"
"FSL","其他处理器---16位微控制器","S12G","S9S12G96F0MLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12G96F0MLHR","16-bit MCU, S12 core, 96KB Flash, 25MHz, -40/+125degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY14.50 each","AUTO; >=10 YEARS APPLICATION LIFE","96","8","3","HCS12","25","-","1","-","-","3","3.13 to 5.5","54","-40 to 125","Internal Clock Generator, Internal Voltage Regulator, Low Voltage Detect, PLL, Watchdog OSC/Timer","12","8","3","10","8","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","8-ch. 8-bit","-","12-ch. 10-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12G96F0MLL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12G96F0MLL","16-bit MCU, S12 core, 96KB Flash, 25MHz, -40/+125degC, Automotive Qualified, QFP 100","-","LQFP 100","1 @ CNY15.26 each","AUTO; >=10 YEARS APPLICATION LIFE","96","8","3","HCS12","25","25","1","-","-","3","3.13 to 5.5","86","-40 to 125","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Internal Clock Generator","12","8","3","10","8","3","100","PRODUCT STABLE GROWTH/MATURITY(3)","Input Capture, Output Compare, PWM","-","-","8-ch. 8-bit","-","12-ch. 10-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12G96F0VLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12G96F0VLF","16-bit MCU, S12 core, 96KB Flash, 25MHz, -40/+105degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY13.10 each","AUTO; >=10 YEARS APPLICATION LIFE","96","8","3","HCS12","25","25","1","-","-","2","3.13 to 5.5","40","-40 to 105","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Internal Clock Generator","12","8","3","10","8","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","PWM, Output Compare, Input Capture","-","-","8-ch. 8-bit","-","12-ch. 10-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12G96F0VLFR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12G96F0VLFR","16-bit MCU, S12 core, 96KB Flash, 25MHz, -40/+105degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY13.10 each","AUTO; >=10 YEARS APPLICATION LIFE","96","8","3","HCS12","25","-","1","-","-","2","3.13 to 5.5","40","-40 to 105","Internal Clock Generator, Internal Voltage Regulator, Low Voltage Detect, PLL, Watchdog OSC/Timer","12","8","3","10","8","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","8-ch. 8-bit","-","12-ch. 10-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12G96F0VLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12G96F0VLH","16-bit MCU, S12 core, 96KB Flash, 25MHz, -40/+105degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY13.86 each","AUTO; >=10 YEARS APPLICATION LIFE","96","8","3","HCS12","25","25","1","-","-","3","3.13 to 5.5","54","-40 to 105","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Internal Clock Generator","12","8","3","10","8","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","PWM, Output Compare, Input Capture","-","-","8-ch. 8-bit","-","12-ch. 10-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12G96F0VLL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12G96F0VLL","16-bit MCU, S12 core, 96KB Flash, 25MHz, -40/+105degC, Automotive Qualified, QFP 100","-","LQFP 100","1 @ CNY14.50 each","AUTO; >=10 YEARS APPLICATION LIFE","96","8","3","HCS12","25","25","1","-","-","3","3.13 to 5.5","86","-40 to 105","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Internal Clock Generator","12","8","3","10","8","3","100","PRODUCT STABLE GROWTH/MATURITY(3)","PWM, Output Compare, Input Capture","-","-","8-ch. 8-bit","-","12-ch. 10-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA128F0CLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA128F0CLH","16-bit MCU, S12 core, 128KB Flash, 25MHz, -40/+85degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY15.01 each","AUTO; >=10 YEARS APPLICATION LIFE","128","8","4","HCS12","25","25","1","-","-","3","3.13 to 5.5","54","-40 to 85","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Internal Clock Generator","12","8","3","12","8","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","Input Capture, Output Compare, PWM","-","-","8-ch. 8-bit","-","12-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA128F0MLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA128F0MLF","16-bit MCU, S12 core, 128KB Flash, 25MHz, -40/+125degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY15.96 each","AUTO; >=10 YEARS APPLICATION LIFE","128","8","4","HCS12","25","25","1","-","-","2","3.13 to 5.5","40","-40 to 125","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Internal Clock Generator","12","8","3","12","8","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","Input Capture, Output Compare, PWM","-","-","8-ch. 8-bit","-","12-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA128F0MLFR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA128F0MLFR","16-bit MCU, S12 core, 128KB Flash, 25MHz, -40/+125degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY15.96 each","AUTO; >=10 YEARS APPLICATION LIFE","128","8","4","HCS12","25","25","1","-","-","2","3.13 to 5.5","40","-40 to 125","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Internal Clock Generator","12","8","3","12","8","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","Input Capture, Output Compare, PWM","-","-","8-ch. 8-bit","-","12-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA128F0MLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA128F0MLH","16-bit MCU, S12 core, 128KB Flash, 25MHz, -40/+125degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY16.53 each","AUTO; >=10 YEARS APPLICATION LIFE","128","8","4","HCS12","25","-","1","-","-","3","3.13 to 5.5","54","-40 to 125","Internal Clock Generator, Internal Voltage Regulator, Low Voltage Detect, PLL, Watchdog OSC/Timer","12","8","3","12","8","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","8-ch. 8-bit","-","12-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA128F0VLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA128F0VLF","16-bit MCU, S12 core, 128KB Flash, 25MHz, -40/+105degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY15.26 each","AUTO; >=10 YEARS APPLICATION LIFE","128","8","4","HCS12","25","25","1","-","-","2","3.13 to 5.5","40","-40 to 105","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Internal Clock Generator","12","8","3","12","8","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","Input Capture, Output Compare, PWM","-","-","8-ch. 8-bit","-","12-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA128F0VLFR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA128F0VLFR","16-bit MCU, S12 core, 128KB Flash, 25MHz, -40/+105degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY15.26 each","AUTO; >=10 YEARS APPLICATION LIFE","128","8","4","HCS12","25","25","1","-","-","2","3.13 to 5.5","40","-40 to 105","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Internal Clock Generator","12","8","3","12","8","3","48","PRODUCT STABLE GROWTH/MATURITY(3)","Input Capture, Output Compare, PWM","-","-","8-ch. 8-bit","-","12-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA192F0CLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA192F0CLH","16-bit MCU, S12 core, 192KB Flash, 25MHz, -40/+85degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY18.12 each","AUTO; >=10 YEARS APPLICATION LIFE","192","12","4","HCS12","25","-","1","-","-","3","3.13 to 5.5","54","-40 to 85","Internal Clock Generator, Internal Voltage Regulator, Low Voltage Detect, PLL, Watchdog OSC/Timer","16","-","3","12","-","2","64","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","16-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA192F0MLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA192F0MLF","16-bit MCU, S12 core, 192KB Flash, 25MHz, -40/+125degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY19.20 each","AUTO; >=10 YEARS APPLICATION LIFE","192","12","4","HCS12","25","-","1","-","-","2","3.13 to 5.5","40","-40 to 125","Internal Clock Generator, Internal Voltage Regulator, Low Voltage Detect, PLL, Watchdog OSC/Timer","16","-","3","12","-","2","48","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","16-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA192F0MLFR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA192F0MLFR","16-bit MCU, S12 core, 192KB Flash, 25MHz, -40/+125degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY19.20 each","AUTO; >=10 YEARS APPLICATION LIFE","192","12","4","HCS12","25","-","1","-","-","2","3.13 to 5.5","40","-40 to 125","Internal Clock Generator, Internal Voltage Regulator, Low Voltage Detect, PLL, Watchdog OSC/Timer","16","-","3","12","-","2","48","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","16-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA192F0MLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA192F0MLH","16-bit MCU, S12 core, 192KB Flash, 25MHz, -40/+125degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY19.97 each","AUTO; >=10 YEARS APPLICATION LIFE","192","12","4","HCS12","25","25","1","-","-","3","3.13 to 5.5","54","-40 to 125","Internal Voltage Regulator, Low Voltage Detect, PLL, Watchdog OSC/Timer, Internal Clock Generator","16","8","3","12","8","2","64","PRODUCT RAPID GROWTH(2)","Input Capture, Output Compare, PWM","-","-","8-ch. 8-bit","-","16-ch. 12-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA192F0MLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA192F0MLHR","16-bit MCU, S12 core, 192KB Flash, 25MHz, -40/+125degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY19.97 each","AUTO; >=10 YEARS APPLICATION LIFE","192","12","4","HCS12","25","25","1","-","-","3","3.13 to 5.5","54","-40 to 125","Internal Voltage Regulator, Low Voltage Detect, PLL, Watchdog OSC/Timer, Internal Clock Generator","16","8","3","12","8","2","64","PRODUCT RAPID GROWTH(2)","Input Capture, Output Compare, PWM","-","-","8-ch. 8-bit","-","16-ch. 12-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA192F0MLLR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA192F0MLLR","16-bit MCU, S12 core, 192KB Flash, 25MHz, -40/+125degC, Automotive Qualified, QFP 100","-","LQFP 100","1 @ CNY20.73 each","AUTO; >=10 YEARS APPLICATION LIFE","192","12","4","HCS12","25","25","1","-","-","3","3.13 to 5.5","86","-40 to 125","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Internal Clock Generator","16","8","3","12","8","2","100","PRODUCT RAPID GROWTH(2)","Input Capture, Output Compare, PWM","-","-","8-ch. 8-bit","-","16-ch. 12-bit","-","-","-","-","-","-","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA240F0MLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA240F0MLF","16-bit MCU, S12 core, 240KB Flash, 25MHz, -40/+125degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY22.00 each","AUTO; >=10 YEARS APPLICATION LIFE","240","12","4","HCS12","25","25","1","-","-","2","3.13 to 5.5","40","-40 to 125","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Internal Clock Generator","12","8","3","12","8","2","48","PRODUCT RAPID GROWTH(2)","Input Capture, Output Compare, PWM","-","-","8-ch. 8-bit","-","12-ch. 12-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---16位微控制器","S12G","S9S12GA240F0MLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S12G&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/16-bit-mcus/hcs12-s12x/ultra-reliable-s12g-general-purpose-automotive-and-industrial-microcontrollers:S12G?&fpsp=1&tab=Documentation_Tab#S9S12GA240F0MLH","16-bit MCU, S12 core, 240KB Flash, 25MHz, -40/+125degC, Automotive Qualified, QFP 64","-","QFP 64","1 @ CNY22.76 each","AUTO; >=10 YEARS APPLICATION LIFE","240","12","4","HCS12","25","25","1","-","-","3","3.13 to 5.5","54","-40 to 125","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Internal Clock Generator","16","8","3","12","8","2","64","PRODUCT RAPID GROWTH(2)","Input Capture, Output Compare, PWM","-","-","8-ch. 8-bit","-","16-ch. 12-bit","-","-","-","-","-","CAN 2.0 A/B","-","-","-","-","-","-","-","Real Time Clock","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
