"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","预算报价（不含税）(CNY)","认证级别","内部闪存 (KB) ","内部RAM (KB) ","缓存 (KB) ","工作频率 (Max) (MHz) ","内核：性能(MIPS)","总线频率 (Max) (MHz) ","支持外部存储器","其他特性","片选","外部中断","DMA通道总数","供电电压 (Min-Max) (V) ","定时器特性","外部总线接口","GPIOs","ADC (ch)","Junction Temperature (Max) (&#186;C)","SCI","ADC (bit)","PLC代码","Pin count","PLC描述","SPI","定时器","Debug &amp; Trace","I/O 工作电压 (Max) (V) ","ADC","待机功能","CAN","I2C","内核：类型","工作环境温度 (Min-Max) (°C) ","无铅","RoHS","DAC (ch)","DAC (bit)","定时器类型","Ethernet Type","以太网","视频/显示功能","USB","USB features","I2S","UART","QSPI","CAN Type","状态","替代部件"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM128VLKR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM128VLKR","MCF51JM 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 80","-","LQFP 80","10000 @ CNY23.02 each","10-YEARS APPLICATION LIFE","128","16","-","50","47","25","-","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","-","9","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","66","12","-","2","12","4","80","PRODUCT MATURITY/SATURATION(4)","2","2-ch. 16 bit","On-Chip Emulation","5.5","12-ch. 12-bit","STOP, WAIT","1","2","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM128VQH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM128VQH","MCF51JM 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY22.38 each","10-YEARS APPLICATION LIFE","128","16","-","50","47","25","-","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","-","9","-","2.7 to 5.5","Input Capture, Output Compare, PWM","-","51","12","-","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","2","6-ch. 16 bit","On-Chip Emulation","5.5","12-ch. 12-bit","STOP, WAIT","1","1","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM32EVLD","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM32EVLD","MCF51JM 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFP 44","-","LQFP 44","10000 @ CNY16.66 each","10-YEARS APPLICATION LIFE","32","16","-","50","47","25","-","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","-","7","-","2.7 to 5.5","Input Capture, Output Compare, PWM","-","33","8","-","2","12","4","44","PRODUCT MATURITY/SATURATION(4)","2","2-ch. 16 bit","On-Chip Emulation","5.5","8-ch. 12-bit","STOP, WAIT","-","1","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM32VLD","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM32VLD","MCF51JM 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFP 44","-","LQFP 44","10000 @ CNY13.29 each","10-YEARS APPLICATION LIFE","32","16","-","50","47","25","-","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","-","7","-","2.7 to 5.5","Input Capture, Output Compare, PWM","-","33","8","-","2","12","4","44","PRODUCT MATURITY/SATURATION(4)","2","4-ch. 16-bit","On-Chip Emulation","5.5","8-ch. 12-bit","STOP, WAIT","-","1","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM32VLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM32VLH","MCF51JM 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY13.73 each","10-YEARS APPLICATION LIFE","32","16","-","50","47","25","-","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","-","9","-","2.7 to 5.5","Input Capture, Output Compare, PWM","-","51","12","-","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","2","2-ch. 16 bit","On-Chip Emulation","5.5","12-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM32VLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM32VLK","MCF51JM 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFP 80","-","LQFP 80","10000 @ CNY14.43 each","10-YEARS APPLICATION LIFE","32","16","-","50","47","25","-","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","-","9","-","2.7 to 5.5","Input Capture, Output Compare, PWM","-","66","12","-","2","12","4","80","PRODUCT MATURITY/SATURATION(4)","2","16-ch. 16 bit","On-Chip Emulation","5.5","12-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM32VQH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM32VQH","MCF51JM 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY13.73 each","10-YEARS APPLICATION LIFE","32","16","-","50","47","25","-","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","-","9","-","2.7 to 5.5","Input Capture, Output Compare, PWM","-","51","12","-","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","2","2-ch. 16 bit","On-Chip Emulation","5.5","12-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM64EVLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64EVLH","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY23.72 each","10-YEARS APPLICATION LIFE","64","16","-","50","47","25","-","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","-","9","-","2.7 to 5.5","Input Capture, Output Compare, PWM","-","51","12","-","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","2","6-ch. 16 bit","On-Chip Emulation","5.5","12-ch. 12-bit","STOP, WAIT","1","1","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM64EVLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64EVLHR","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 64","-","QFP 64","-","10-YEARS APPLICATION LIFE","64","16","-","50","-","25","-","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","-","9","-","2.7 to 5.5","PWM, Output Compare, Input Capture","-","51","12","-","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","2","2-ch. 16 bit","On-Chip Emulation","5.5","12-ch. 12-bit","STOP, WAIT","1","1","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM64EVLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64EVLK","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 80","-","LQFP 80","10000 @ CNY24.42 each","10-YEARS APPLICATION LIFE","64","16","-","50","47","25","-","Random Number Generator, Low Voltage Detect, KBI, COP, Encryption Hw. Accelerator, Analog Comparator","-","9","-","2.7 to 5.5","Input Capture, Output Compare, PWM","-","66","12","-","2","12","4","80","PRODUCT MATURITY/SATURATION(4)","2","2-ch. 16 bit","On-Chip Emulation","5.5","12-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM64VLD","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64VLD","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 44","-","LQFP 44","10000 @ CNY19.77 each","10-YEARS APPLICATION LIFE","64","16","-","50","47","25","-","Analog Comparator, COP, KBI, Low Voltage Detect, Random Number Generator","-","7","-","2.7 to 5.5","Input Capture, Output Compare, PWM","-","33","8","-","2","12","4","44","PRODUCT MATURITY/SATURATION(4)","2","2-ch. 16 bit","On-Chip Emulation","5.5","8-ch. 12-bit","WAIT, STOP","-","1","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM64VLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64VLH","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY20.28 each","10-YEARS APPLICATION LIFE","64","16","-","50","47","25","-","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","-","9","-","2.7 to 5.5","Input Capture, Output Compare, PWM","-","51","12","-","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","2","6-ch. 16 bit","On-Chip Emulation","5.5","12-ch. 12-bit","STOP, WAIT","1","1","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM64VLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64VLK","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 80","-","LQFP 80","10000 @ CNY20.92 each","10-YEARS APPLICATION LIFE","64","16","-","50","47","25","-","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","-","9","-","2.7 to 5.5","Input Capture, Output Compare, PWM","-","66","12","-","2","12","4","80","PRODUCT MATURITY/SATURATION(4)","2","2-ch. 16 bit","On-Chip Emulation","5.5","12-ch. 12-bit","STOP, WAIT","1","2","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51JM","MCF51JM64VQH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51JM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-v1-coldfire-usb-microcontroller:MCF51JM?&fpsp=1&tab=Documentation_Tab#MCF51JM64VQH","MCF51JM 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY20.28 each","10-YEARS APPLICATION LIFE","64","16","-","50","47","25","-","Random Number Generator, Low Voltage Detect, KBI, COP, Analog Comparator","-","9","-","2.7 to 5.5","Input Capture, Output Compare, PWM","-","51","12","-","2","12","4","64","PRODUCT MATURITY/SATURATION(4)","2","6-ch. 16 bit","On-Chip Emulation","5.5","12-ch. 12-bit","STOP, WAIT","1","1","-","-40 to 105","-","-","-","-","-","-","-","-","1","USB OTG","-","-","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5222X","MCF52221CAE66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52221CAE66","MCF5222X 32-bit MCU, ColdFire V2 core, 128KB Flash, 66MHz, QFP 64","-","QFP 64","10000 @ CNY25.75 each","10-YEARS APPLICATION LIFE","128","16","-","66","76","66","-","Low Voltage Detect, PLL, POR","4","7","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","64","PRODUCT MATURITY/SATURATION(4)","-","-","JTAG","3.3","8-ch. 12-bit","STOP","-","1","-","-40 to 85","-","-","-","-","Real Time Clock","-","-","-","1","USB OTG","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5222X","MCF52221CAF66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52221CAF66","MCF5222X 32-bit MCU, ColdFire V2 core, 128KB Flash, 66MHz, QFP 100","-","LQFP 100","10000 @ CNY26.45 each","10-YEARS APPLICATION LIFE","128","16","-","66","76","66","-","Low Voltage Detect, PLL, POR","4","7","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","100","PRODUCT MATURITY/SATURATION(4)","-","-","JTAG","3.3","8-ch. 12-bit","STOP","-","1","-","-40 to 85","-","-","-","-","Real Time Clock","-","-","-","1","USB OTG","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5222X","MCF52221CAF80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52221CAF80","MCF5222X 32-bit MCU, ColdFire V2 core, 128KB Flash, 80MHz, QFP 100","-","LQFP 100","10000 @ CNY29.19 each","10-YEARS APPLICATION LIFE","128","16","-","80","76","66","-","Low Voltage Detect, PLL, POR","4","7","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","100","PRODUCT MATURITY/SATURATION(4)","-","-","JTAG","3.3","8-ch. 12-bit","STOP","-","1","-","-40 to 85","-","-","-","-","Real Time Clock","-","-","-","1","USB OTG","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5222X","MCF52221CVM80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52221CVM80","MCF5222X 32-bit MCU, ColdFire V2 core, 128KB Flash, 80MHz, MAPBGA 81","-","MAPBGA 81","10000 @ CNY29.19 each","10-YEARS APPLICATION LIFE","128","16","-","80","76","66","-","Low Voltage Detect, PLL, POR","4","7","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","81","PRODUCT MATURITY/SATURATION(4)","-","-","JTAG","3.3","8-ch. 12-bit","STOP","-","1","-","-40 to 85","-","-","-","-","Real Time Clock","-","-","-","1","USB OTG","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5222X","MCF52223CAF66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52223CAF66","MCF5222X 32-bit MCU, ColdFire V2 core, 256KB Flash, 66MHz, QFP 100","-","LQFP 100","10000 @ CNY29.19 each","10-YEARS APPLICATION LIFE","256","32","-","66","76","80","-","Low Voltage Detect, PLL, POR","4","7","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","100","PRODUCT MATURITY/SATURATION(4)","-","-","JTAG","3.3","8-ch. 12-bit","STOP","-","1","-","-40 to 85","-","-","-","-","Real Time Clock","-","-","-","1","USB OTG","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5222X","MCF52223CAF80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52223CAF80","MCF5222X 32-bit MCU, ColdFire V2 core, 256KB Flash, 80MHz, QFP 100","-","LQFP 100","10000 @ CNY32.11 each","10-YEARS APPLICATION LIFE","256","32","-","80","76","80","-","Low Voltage Detect, PLL, POR","4","7","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","100","PRODUCT MATURITY/SATURATION(4)","-","-","JTAG","3.3","8-ch. 12-bit","STOP","-","1","-","-40 to 85","-","-","-","-","Real Time Clock","-","-","-","1","USB OTG","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5222X","MCF52223CVM66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52223CVM66","MCF5222X 32-bit MCU, ColdFire V2 core, 256KB Flash, 66MHz, MAPBGA 81","-","MAPBGA 81","10000 @ CNY29.19 each","10-YEARS APPLICATION LIFE","256","32","-","66","76","80","-","Low Voltage Detect, PLL, POR","4","7","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","81","PRODUCT MATURITY/SATURATION(4)","-","-","JTAG","3.3","8-ch. 12-bit","STOP","-","1","-","-40 to 85","-","-","-","-","Real Time Clock","-","-","-","1","USB OTG","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5222X","MCF52223CVM80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52223CVM80","MCF5222X 32-bit MCU, ColdFire V2 core, 256KB Flash, 80MHz, MAPBGA 81","-","MAPBGA 81","10000 @ CNY32.11 each","10-YEARS APPLICATION LIFE","256","32","-","80","76","80","-","Low Voltage Detect, PLL, POR","4","7","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","81","PRODUCT MATURITY/SATURATION(4)","-","-","JTAG","3.3","8-ch. 12-bit","STOP","-","1","-","-40 to 85","-","-","-","-","Real Time Clock","-","-","-","1","USB OTG","-","3","1","-","-","-"
