"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态"," 硬件开发工具","内核：类型","浮点单元","工作频率 (Max) (MHz) "," 片上SRAM (KB)","Total Flash (KB) ","UART","SPI","I2C","I2S","USB OTG","CAN","Ethernet w/ 1588","人机接口","VDD (min)","VDD (max) (V) ","Package type","Kinetis SDK","PLC代码","预算报价（不含税）(CNY)","封装类型和焊端数","Pin count","PLC描述","DMA (ch)","PWM Types","Debug &amp; Trace","16-bit Timer (ch)","32-bit Timer (ch)","16-bit PWM (ch)","DAC","ADC"," 其他模拟模块","Qty | Package carrier","GPIOs","Programming for Kinetis MCUs  (KB)","工作环境温度 (Min-Max) (°C) ","安全","无铅","封装尺寸(宽x长x高) (mm3)"," 引脚间距","认证级别","RoHS","External memory &amp; connectivity interfaces","EEPROM (KB) ","缓存 (KB) ","USB features","引导ROM (KB) "," 段式LCD分辨率","Quad Encoder","ADC Conversion Speed (MSPS)","FlexCan","Enhanced PWM (ch)","High Resolution Timer (pSec)","集成无线电台","发射电流 (mA)","接收电流 (mA)","Radio Protocol Supported","Datarate","DC/DC Converter","RX灵敏度"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K22_120","MK22FN512VLL12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K22_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k22-120-mhz-low-power-high-performance-usb-microcontrollers-mcus:K22_120?&fpsp=1&tab=Documentation_Tab#MK22FN512VLL12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, QFP 100","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/freedom-development-platform-for-kinetis-k22-mcus:FRDM-K22F|http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k0x-entry-mcus/kinetis-k22-tower-system-module:TWR-K22F120M","ARM Cortex-M4","Single Precision","120","128","512","4","2","2","1","1 (FS)","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY19.27 each","LQFP 100","100","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","JTAG, cJTAG, DWT, FPB, ITM, SWD, TPIU","21","4","20","12-bit x 2","16-bit (SAR) x 2","Comparator, VREF","90 | TRAY","66","512","-40 to 105","CRC, RNG","-","14x14x1.7","0.5","10-YEARS APPLICATION LIFE","-","External bus interface","-","-","Device Crystal-less (FS), USB 2.0 FS Certified","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K22_120","MK22FN512VMP12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K22_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k22-120-mhz-low-power-high-performance-usb-microcontrollers-mcus:K22_120?&fpsp=1&tab=Documentation_Tab#MK22FN512VMP12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, MAPBGA 64","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/freedom-development-platform-for-kinetis-k22-mcus:FRDM-K22F|http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k0x-entry-mcus/kinetis-k22-tower-system-module:TWR-K22F120M","ARM Cortex-M4","Single Precision","120","128","512","4","2","2","1","1 (FS)","-","-","-","1.71","3.6","MAPBGA","1.2 Mainline","2","10000 @ CNY19.58 each","MAPBGA 64","64","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","DWT, FPB, ITM, TPIU, JTAG, SWD, cJTAG","21","4","20","12-bit x 2","16-bit (SAR) x 2","Comparator, VREF","490 | TRAY","40","512","-40 to 105","CRC, RNG","-","5x5x1.2","0.5","10-YEARS APPLICATION LIFE","-","External bus interface","-","-","Device Crystal-less (FS), USB 2.0 FS Certified","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K22_120","MK22FX512AVLH12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K22_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k22-120-mhz-low-power-high-performance-usb-microcontrollers-mcus:K22_120?&fpsp=1&tab=Documentation_Tab#MK22FX512AVLH12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, QFP 64","-","-","","ARM Cortex-M4","Single Precision","120","132","640","3","1","3","1","1 (FS)","1","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY24.48 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","DWT, ETB, ETM, FPB, ITM, TPIU, JTAG, SWD, cJTAG","21","4","20","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","160 | TRAY","40","512","-40 to 105","CRC","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","External bus interface","4","-","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K22_120","MK22FX512AVLK12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K22_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k22-120-mhz-low-power-high-performance-usb-microcontrollers-mcus:K22_120?&fpsp=1&tab=Documentation_Tab#MK22FX512AVLK12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, QFP 80","-","-","","ARM Cortex-M4","Single Precision","120","132","640","4","2","3","1","1 (FS)","1","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY25.62 each","QFP 80","80","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","DWT, ETB, ETM, FPB, ITM, TPIU, JTAG, SWD, cJTAG","21","4","20","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","96 | TRAY","52","512","-40 to 105","CRC","-","12x12x1.6","0.5","10-YEARS APPLICATION LIFE","-","External bus interface, SDHC Controller","4","-","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K22_120","MK22FX512AVLL12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K22_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k22-120-mhz-low-power-high-performance-usb-microcontrollers-mcus:K22_120?&fpsp=1&tab=Documentation_Tab#MK22FX512AVLL12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, QFP 100","-","-","","ARM Cortex-M4","Single Precision","120","132","640","5","3","3","1","1 (FS)","1","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY25.88 each","LQFP 100","100","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","DWT, ETB, ETM, FPB, ITM, TPIU, JTAG, SWD, cJTAG","21","4","20","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","90 | TRAY","66","512","-40 to 105","CRC","-","14x14x1.7","0.5","10-YEARS APPLICATION LIFE","-","External bus interface, SDHC Controller","4","-","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K22_120","MK22FX512AVLQ12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K22_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k22-120-mhz-low-power-high-performance-usb-microcontrollers-mcus:K22_120?&fpsp=1&tab=Documentation_Tab#MK22FX512AVLQ12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, QFP 144","-","-","","ARM Cortex-M4","Single Precision","120","132","640","6","3","3","1","1 (FS)","1","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY27.79 each","LQFP 144","144","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","DWT, ETB, ETM, FPB, ITM, TPIU, JTAG, SWD, cJTAG","21","4","20","12-bit x 2","16-bit (SAR) x 2","Comparator, VREF","60 | TRAY","100","512","-40 to 105","CRC","-","20x20x1.6","0.5","10-YEARS APPLICATION LIFE","-","External bus interface, SDHC Controller","4","-","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K22_120","MK22FX512AVMC12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K22_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k22-120-mhz-low-power-high-performance-usb-microcontrollers-mcus:K22_120?&fpsp=1&tab=Documentation_Tab#MK22FX512AVMC12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, MAPBGA 121","-","-","","ARM Cortex-M4","Single Precision","120","132","640","6","3","3","1","1 (FS)","1","-","-","1.71","3.6","MAPBGA","1.2 Mainline","2","10000 @ CNY26.90 each","MAPBGA 121","121","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","DWT, ETB, ETM, FPB, ITM, TPIU, JTAG, SWD, cJTAG","21","4","20","12-bit x 2","16-bit (SAR) x 2","Comparator, VREF","348 | TRAY","86","512","-40 to 105","CRC","-","8x8x1.5","0.65","10-YEARS APPLICATION LIFE","-","External bus interface, SDHC Controller","4","-","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K22_120","MK22FX512AVMD12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K22_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k22-120-mhz-low-power-high-performance-usb-microcontrollers-mcus:K22_120?&fpsp=1&tab=Documentation_Tab#MK22FX512AVMD12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, MAPBGA 144","-","-","","ARM Cortex-M4","Single Precision","120","132","640","6","3","3","1","1 (FS)","1","-","-","1.71","3.6","MAPBGA","1.2 Mainline","2","10000 @ CNY28.17 each","MAPBGA 144","144","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","DWT, ETB, ETM, FPB, ITM, TPIU, JTAG, SWD, cJTAG","21","4","20","12-bit x 2","16-bit (SAR) x 2","Comparator, VREF","160 | TRAY","100","512","-40 to 105","CRC","-","13x13x1.7","1","10-YEARS APPLICATION LIFE","-","External bus interface, SDHC Controller","4","-","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K21_120","MK21FN1M0AVLQ12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K21_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k21-120-mhz-usb-tamper-detection-security-encryption-microcontrollers-mcus:K21_120?&fpsp=1&tab=Documentation_Tab#MK21FN1M0AVLQ12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 1MB Flash, 120MHz, USB, QFP 144","-","-","","ARM Cortex-M4","Single Precision","120","128","1024","6","3","3","1","1 (FS)","1","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY33.06 each","LQFP 144","144","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","SWD, JTAG, cJTAG, TPIU, ITM, FPB, ETM, ETB, DWT","13","4","12","12-bit x 2","16-bit (SAR) x 2","Comparator, VREF","60 | TRAY","100","1024","-40 to 105","CRC, Cryptography Accelerator, RNG, Tamper Detection","-","20x20x1.6","0.5","10-YEARS APPLICATION LIFE","-","External bus interface, SDHC Controller","-","-","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K21_120","MK21FN1M0AVMC12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K21_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k21-120-mhz-usb-tamper-detection-security-encryption-microcontrollers-mcus:K21_120?&fpsp=1&tab=Documentation_Tab#MK21FN1M0AVMC12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 1MB Flash, 120MHz, USB, MAPBGA 121","-","-","","ARM Cortex-M4","Single Precision","120","128","1024","5","3","3","1","1 (FS)","1","-","-","1.71","3.6","MAPBGA","1.2 Mainline","2","10000 @ CNY32.05 each","MAPBGA 121","121","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","SWD, JTAG, cJTAG, TPIU, ITM, FPB, ETM, ETB, DWT","13","4","12","12-bit x 2","16-bit (SAR) x 2","Comparator, VREF","348 | TRAY","81","1024","-40 to 105","CRC, Cryptography Accelerator, RNG, Tamper Detection","-","8x8x1.5","0.65","10-YEARS APPLICATION LIFE","-","External bus interface, SDHC Controller","-","-","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K21_120","MK21FN1M0AVMD12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K21_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k21-120-mhz-usb-tamper-detection-security-encryption-microcontrollers-mcus:K21_120?&fpsp=1&tab=Documentation_Tab#MK21FN1M0AVMD12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 1MB Flash, 120MHz, USB, MAPBGA 144","-","-","","ARM Cortex-M4","Single Precision","120","128","1024","6","3","3","1","1 (FS)","1","-","-","1.71","3.6","MAPBGA","1.2 Mainline","2","10000 @ CNY33.38 each","MAPBGA 144","144","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","SWD, JTAG, cJTAG, TPIU, ITM, FPB, ETM, ETB, DWT","13","4","12","12-bit x 2","16-bit (SAR) x 2","Comparator","160 | TRAY","95","1024","-40 to 105","CRC, Cryptography Accelerator, RNG, Tamper Detection","-","13x13x1.7","1","10-YEARS APPLICATION LIFE","-","External bus interface, SDHC Controller","-","-","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K21_120","MK21FX512AVLQ12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K21_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k21-120-mhz-usb-tamper-detection-security-encryption-microcontrollers-mcus:K21_120?&fpsp=1&tab=Documentation_Tab#MK21FX512AVLQ12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, QFP 144","-","-","","ARM Cortex-M4","Single Precision","120","132","640","6","3","3","1","1 (FS)","1","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY29.38 each","LQFP 144","144","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","SWD, JTAG, cJTAG, TPIU, ITM, FPB, ETM, ETB, DWT","13","4","12","12-bit x 2","16-bit (SAR) x 2","Comparator, VREF","60 | TRAY","100","512","-40 to 105","CRC, Cryptography Accelerator, RNG, Tamper Detection","-","20x20x1.6","0.5","10-YEARS APPLICATION LIFE","-","External bus interface, SDHC Controller","4","-","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K21_120","MK21FX512AVMC12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K21_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k21-120-mhz-usb-tamper-detection-security-encryption-microcontrollers-mcus:K21_120?&fpsp=1&tab=Documentation_Tab#MK21FX512AVMC12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, MAPBGA 121","-","-","","ARM Cortex-M4","Single Precision","120","132","640","5","3","3","1","1 (FS)","1","-","-","1.71","3.6","MAPBGA","1.2 Mainline","2","10000 @ CNY28.49 each","MAPBGA 121","121","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","SWD, cJTAG, JTAG, TPIU, ITM, FPB, ETM, ETB, DWT","13","4","12","12-bit x 2","16-bit (SAR) x 2","Comparator, VREF","348 | TRAY","81","512","-40 to 105","CRC, Cryptography Accelerator, RNG, Tamper Detection","-","8x8x1.5","0.65","10-YEARS APPLICATION LIFE","-","External bus interface, SDHC Controller","4","-","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K21_120","MK21FX512AVMD12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K21_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k21-120-mhz-usb-tamper-detection-security-encryption-microcontrollers-mcus:K21_120?&fpsp=1&tab=Documentation_Tab#MK21FX512AVMD12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, MAPBGA 144","-","-","","ARM Cortex-M4","Single Precision","120","132","640","6","3","3","1","1 (FS)","1","-","-","1.71","3.6","MAPBGA","1.2 Mainline","2","10000 @ CNY29.76 each","MAPBGA 144","144","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","SWD, cJTAG, JTAG, TPIU, ITM, FPB, ETM, ETB, DWT","13","4","12","12-bit x 2","16-bit (SAR) x 2","Comparator","160 | TRAY","95","512","-40 to 105","CRC, Cryptography Accelerator, RNG, Tamper Detection","-","13x13x1.7","1","10-YEARS APPLICATION LIFE","-","External bus interface, SDHC Controller","4","-","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_120","MK20FN1M0VLQ12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K20_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k20-120-mhz-hs-usb-high-analog-integration-serial-connectivity-microcontrollers-mcus:K20_120?&fpsp=1&tab=Documentation_Tab#MK20FN1M0VLQ12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 1MB Flash, 120MHz, USB, QFP 144","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k6x-ethernet-mcus/kinetis-k60-120-mhz-tower-system-module:TWR-K60F120M","ARM Cortex-M4","Single Precision","120","128","1024","6","3","2","2","2 (FS and FS/HS)","2","-","Touch System Interface","1.71","3.6","LQFP","-","2","10000 @ CNY39.17 each","LQFP 144","144","PRODUCT RAPID GROWTH(2)","32","Motor Control PWM","cJTAG, JTAG, TPIU, SWD, ITM, FPB, ETM, ETB, DWT","21","4","20","12-bit x 2","16-bit (SAR) x 4","Comparator, PGA, VREF","60 | TRAY","100","-","-40 to 105","CRC","-","20x20x1.6","0.5","10-YEARS APPLICATION LIFE","-","External bus interface, NAND Flash Controller, SDHC Controller","-","16.384","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_120","MK20FN1M0VLQ12R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K20_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k20-120-mhz-hs-usb-high-analog-integration-serial-connectivity-microcontrollers-mcus:K20_120?&fpsp=1&tab=Documentation_Tab#MK20FN1M0VLQ12R","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 1MB Flash, 120MHz, USB, QFP 144","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k6x-ethernet-mcus/kinetis-k60-120-mhz-tower-system-module:TWR-K60F120M","ARM Cortex-M4","Single Precision","120","128","1024","6","3","2","2","2 (FS and FS/HS)","2","-","Touch System Interface","1.71","3.6","LQFP","-","2","10000 @ CNY39.17 each","LQFP 144","144","PRODUCT RAPID GROWTH(2)","32","Motor Control PWM","DWT, ETB, ETM, FPB, ITM, TPIU, cJTAG, SWD, JTAG","21","4","20","12-bit x 2","16-bit (SAR) x 4","Comparator, PGA, VREF","500 | REEL","100","-","-40 to 105","CRC","-","20x20x1.6","0.5","10-YEARS APPLICATION LIFE","-","External bus interface, NAND Flash Controller, SDHC Controller","-","16.384","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_120","MK20FN1M0VMD12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K20_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k20-120-mhz-hs-usb-high-analog-integration-serial-connectivity-microcontrollers-mcus:K20_120?&fpsp=1&tab=Documentation_Tab#MK20FN1M0VMD12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 1MB Flash, 120MHz, USB, MAPBGA 144","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k6x-ethernet-mcus/kinetis-k60-120-mhz-tower-system-module:TWR-K60F120M","ARM Cortex-M4","Single Precision","120","128","1024","6","3","2","2","2 (FS and FS/HS)","2","-","Touch System Interface","1.71","3.6","MAPBGA","-","2","10000 @ CNY39.49 each","MAPBGA 144","144","PRODUCT RAPID GROWTH(2)","32","Motor Control PWM","cJTAG, JTAG, TPIU, SWD, ITM, FPB, ETM, ETB, DWT","21","4","20","12-bit x 2","16-bit (SAR) x 4","Comparator, PGA, VREF","160 | TRAY","100","-","-40 to 105","CRC","-","13x13x1.7","1","10-YEARS APPLICATION LIFE","-","External bus interface, NAND Flash Controller, SDHC Controller","-","16.384","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_120","MK20FX512VLQ12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K20_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k20-120-mhz-hs-usb-high-analog-integration-serial-connectivity-microcontrollers-mcus:K20_120?&fpsp=1&tab=Documentation_Tab#MK20FX512VLQ12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, QFP 144","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k6x-ethernet-mcus/kinetis-k60-120-mhz-tower-system-module:TWR-K60F120M","ARM Cortex-M4","Single Precision","120","144","1024","6","3","2","2","2 (FS and FS/HS)","2","-","Touch System Interface","1.71","3.6","LQFP","-","2","10000 @ CNY39.17 each","LQFP 144","144","PRODUCT RAPID GROWTH(2)","32","Motor Control PWM","cJTAG, JTAG, TPIU, SWD, ITM, FPB, ETM, ETB, DWT","21","4","20","12-bit x 2","16-bit (SAR) x 4","Comparator, PGA, VREF","60 | TRAY","100","512","-40 to 105","CRC","-","20x20x1.6","0.5","10-YEARS APPLICATION LIFE","-","External bus interface, NAND Flash Controller, SDHC Controller","16","16.384","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_120","MK20FX512VMD12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=K20_120&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k2x-usb-mcus/kinetis-k20-120-mhz-hs-usb-high-analog-integration-serial-connectivity-microcontrollers-mcus:K20_120?&fpsp=1&tab=Documentation_Tab#MK20FX512VMD12","Kinetis K 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, USB, MAPBGA 144","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/k-series/k6x-ethernet-mcus/kinetis-k60-120-mhz-tower-system-module:TWR-K60F120M","ARM Cortex-M4","Single Precision","120","144","1024","6","3","2","2","2 (FS and FS/HS)","2","-","Touch System Interface","1.71","3.6","MAPBGA","-","2","10000 @ CNY39.49 each","MAPBGA 144","144","PRODUCT RAPID GROWTH(2)","32","Motor Control PWM","cJTAG, JTAG, TPIU, SWD, ITM, FPB, ETM, ETB, DWT","21","4","20","12-bit x 2","16-bit (SAR) x 4","Comparator, PGA, VREF","160 | TRAY","100","512","-40 to 105","CRC","-","13x13x1.7","1","10-YEARS APPLICATION LIFE","-","External bus interface, NAND Flash Controller, SDHC Controller","16","16.384","Device Charge Detect","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
