"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","工作频率 (Max) (MHz) ","内核：类型","内部闪存 (KB) ","UART","I2C","SPI","ADC (bit)","GPIOs","ADC (ch)","Junction Temperature (Max) (&#186;C)","SCI","内部RAM (KB) ","PLC代码","预算报价（不含税）(CNY)","Pin count","PLC描述","其他特性","外部中断","定时器特性","定时器","Debug &amp; Trace","I/O 工作电压 (Max) (V) ","内核：性能(MIPS)","ADC","待机功能","CAN","总线频率 (Max) (MHz) ","工作环境温度 (Min-Max) (°C) ","无铅","供电电压 (Min-Max) (V) ","认证级别","RoHS","DAC (ch)","DAC (bit)","定时器类型","Ethernet Type","以太网","外部总线接口","视频/显示功能","USB","USB features","DMA通道总数","I2S","支持外部存储器","缓存 (KB) ","QSPI","片选","CAN Type","PWM (ch)","支持外部存储","LCD分辨率","内核：工作电压 (Spec) (V) "
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC128AVFUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128AVFUE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","128","-","1","1","12","54","24","150","2","32","4","10000 @ CNY25.12 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","2-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC128AVLKE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128AVLKE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 80","-","LQFP 80","50","ColdFire V1","128","-","1","2","12","70","24","150","2","32","4","10000 @ CNY26.64 each","80","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC128AVPUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128AVPUE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","128","-","1","1","12","54","24","150","2","32","4","10000 @ CNY25.43 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","2-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC128CCFGE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128CCFGE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 44","-","LQFP 44","50","ColdFire V1","128","-","1","1","12","36","9","-","2","16","4","-","44","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, KBI, COP, Analog Comparator","-","-","-","On-Chip Emulation","-","47","-","-","-","-","-40 to 85","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC128CCFUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128CCFUE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","128","-","-","1","12","54","20","150","2","16","4","10000 @ CNY22.51 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","-","WAIT, STOP","-","25","-40 to 85","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC128CCLKE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128CCLKE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 80","-","LQFP 80","50","ColdFire V1","128","-","1","2","12","70","24","150","2","16","4","10000 @ CNY23.97 each","80","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","-","25","-40 to 85","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC128CCPUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128CCPUE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","128","-","-","1","12","54","24","150","2","16","4","10000 @ CNY22.83 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","2-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","-","25","-40 to 85","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC128CVFUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128CVFUE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","128","-","1","1","12","54","24","150","2","16","4","10000 @ CNY23.65 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","-","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC128CVLKE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC128CVLKE","MCF51AC 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 80","-","LQFP 80","50","ColdFire V1","128","-","1","2","12","70","24","150","2","16","4","10000 @ CNY25.12 each","80","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","-","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256ACFUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256ACFUE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","256","-","1","1","12","54","24","150","2","32","4","10000 @ CNY25.75 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","1","25","-40 to 85","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256ACLKE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256ACLKE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 80","-","LQFP 80","50","ColdFire V1","256","-","1","2","12","70","24","150","2","32","4","10000 @ CNY27.28 each","80","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","1","25","-40 to 85","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256ACPUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256ACPUE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","256","-","1","1","12","54","24","150","2","32","4","10000 @ CNY26.07 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","2-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","1","25","-40 to 85","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256AVFUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256AVFUE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","256","-","1","1","12","54","24","150","2","32","4","10000 @ CNY27.02 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","2-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256AVLKE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256AVLKE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 80","-","LQFP 80","50","ColdFire V1","256","-","1","2","12","70","24","150","2","32","4","10000 @ CNY28.61 each","80","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","2-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256AVPUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256AVPUE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","256","-","1","1","12","54","24","150","2","32","4","10000 @ CNY27.41 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","1","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256BCFGE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256BCFGE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 44","-","LQFP 44","50","ColdFire V1","256","-","1","1","12","36","9","-","2","32","4","-","44","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, KBI, COP, Analog Comparator","-","-","-","On-Chip Emulation","-","47","-","-","-","-","-40 to 85","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256BCFUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256BCFUE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","256","-","1","2","12","54","20","150","2","32","4","10000 @ CNY24.23 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","-","WAIT, STOP","-","25","-40 to 85","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256BCLKE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256BCLKE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 80","-","LQFP 80","50","ColdFire V1","256","-","-","2","12","70","24","150","2","32","4","10000 @ CNY25.75 each","80","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","2-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","-","25","-40 to 85","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256BCLKER","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256BCLKER","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 80","-","LQFP 80","50","ColdFire V1","256","-","1","2","12","70","24","150","2","32","4","-","80","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","-","25","-40 to 85","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256BCPUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256BCPUE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","256","-","1","2","12","54","20","150","2","32","4","10000 @ CNY24.54 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","-","WAIT, STOP","-","25","-40 to 85","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256BVFUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256BVFUE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","256","-","1","1","12","54","20","150","2","32","4","10000 @ CNY25.43 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","-","WAIT, STOP","-","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256BVLKE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256BVLKE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 80","-","LQFP 80","50","ColdFire V1","256","-","1","2","12","70","24","150","2","32","4","10000 @ CNY27.02 each","80","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","24-ch. 12-bit","WAIT, STOP","-","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51AC","MCF51AC256BVPUE","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51AC&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-microcontrollers:MCF51AC?&fpsp=1&tab=Documentation_Tab#MCF51AC256BVPUE","MCF51AC 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 64","-","QFP 64","50","ColdFire V1","256","-","1","1","12","54","20","150","2","32","4","10000 @ CNY25.75 each","64","PRODUCT MATURITY/SATURATION(4)","Analog Comparator, COP, KBI, Low Voltage Detect","9","PWM, Output Compare, Input Capture","6-ch. 16 bit","On-Chip Emulation","5.5","47","-","WAIT, STOP","-","25","-40 to 105","-","2.7 to 5.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
