"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态","替代部件","器件功能","支持的MCU","预算报价（不含税）(CNY)","封装类型和焊端数","线性/LDO稳压器数量","开关升压稳压器数量","开关降压稳压器数量","输出电压","输出电流 (A) ","接口和输入控制","通信协议","工作环境温度 (Min-Max) (°C) ","保护","诊断","其他特性 - 电源管理","ADC","RoHS","PLC代码","电池组数量","Pin count","充电电流类型","PLC描述","电池充电器","输入电压 (Max) (V) ","供电电压 (Min-Max) (V) ","认证级别","音频发送模拟放大器","音频接收模拟放大器","照明管理","音频－数字","无铅","其他特性-模拟","数据传输速率 (Spec) (kbps) ","数据传输速率 (Max) (kbps) ","数据传输速率 (Min) (kbps) ","通道数","每路输出电流限值 (Min) (A) (ILIM)","负载电流 (Typ) (A) (IL)","漏源导通电阻 (Typ) (mOhm) (RDS(ON))","负载供电电压 (Max) (V) ","负载供电电压 (Min) (V) ","SafeAssure 功能安全","GPIOs","供电电压 (Typ) (V) ","LIN","CAN","Data Rate Min","Data Rate Max","充电终止方法","External Memory Voltage (V) ","内核：内核数量 (Spec)","内部RAM (KB) ","工作频率 (Max) (MHz) ","内核：类型","内部闪存 (KB) ","内核：工作电压 (Spec) (V) "
"FSL","模拟与电源管理---电源管理","MC33789","MCZ33789BAER2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33789&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/system-basis-chip/airbag-power-supply-and-psi5-sensor-interface:MC33789?&fpsp=1&tab=Documentation_Tab#MCZ33789BAER2","System Basis Chip, Boost, Buck, Airbag, Transceiver, PSI5, Sense & Trigger logic, LQFP64ep, Reel","-","-","-","Comm Transceivers, Linear Regulators, Switching Regulators, System Basis Chip","-","1000 @ CNY24.29 each","QFP-EP 64","-","-","-","-","-","SPI","PSI5","-40 to 125","Bus Short Circuit to Battery, Output Short to Ground, Overcurrent","SPI","-","-","-","2","-","64","-","PRODUCT RAPID GROWTH(2)","-","-","5.2 to 20","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","125","-","-","-","-","-","-","6.7","5.8","Quality Managed","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33742","MC33742PEG","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33742&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/sbc-with-enhanced-high-speed-can-transceiver:MC33742?&fpsp=1&tab=Documentation_Tab#MC33742PEG","System Basis Chip, CAN, 2x 5.0V/200mA LDOs, 4 wake ups, 15 ms reset duration, SOIC 28, Rail","-","-","-","System Basis Chip, Linear Regulators, Comm Transceivers","-","1000 @ CNY12.21 each","SOIC 28","2","0","0","5.0, 5.0","0.2, 0.2","SPI","CAN","-40 to 125","Short Circuit, Output Current, Bus Short Circuit to Battery, Overcurrent, Overtemperature","SPI","Interrupt Output, Ext. Series Pass Transistor, 4 Programmable Wakeups, 1HSS Additional Switch Output, Reset, Watchdog, Sleep Mode, Stop Mode","-","-","3","-","28","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 27","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Stop Mode, Sleep Mode, 2 Programmable Wakeups","-","1000","60","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33742","MC33742PEGR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33742&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/sbc-with-enhanced-high-speed-can-transceiver:MC33742?&fpsp=1&tab=Documentation_Tab#MC33742PEGR2","System Basis Chip, CAN, 2x 5.0V/200mA LDOs, 4 wake ups, 15 ms reset duration, SOIC 28, Reel","-","-","-","System Basis Chip, Linear Regulators, Comm Transceivers","-","1000 @ CNY12.21 each","SOIC 28","2","0","0","5.0, 5.0","0.2, 0.2","SPI","CAN","-40 to 125","Short Circuit, Output Current, Bus Short Circuit to Battery, Overcurrent, Overtemperature","SPI","Interrupt Output, Ext. Series Pass Transistor, 4 Programmable Wakeups, 1HSS Additional Switch Output, Reset, Watchdog, Sleep Mode, Stop Mode","-","-","3","-","28","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 27","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Stop Mode, Sleep Mode, 2 Programmable Wakeups","-","1000","60","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33742","MC33742PEP","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33742&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/sbc-with-enhanced-high-speed-can-transceiver:MC33742?&fpsp=1&tab=Documentation_Tab#MC33742PEP","System Basis Chip, CAN, 2x 5.0V/200mA LDOs, 4 wake ups, 15 ms reset duration, QFN 48, Tray","-","-","-","System Basis Chip, Linear Regulators, Comm Transceivers","-","1000 @ CNY12.21 each","QFN-EP 48","2","0","0","5.0, 5.0","0.2, 0.2","SPI","CAN","-40 to 125","Short Circuit, Output Current, Bus Short Circuit to Battery, Overcurrent, Overtemperature","SPI","Interrupt Output, Ext. Series Pass Transistor, 4 Programmable Wakeups, 1HSS Additional Switch Output, Reset, Watchdog, Sleep Mode, Stop Mode","-","-","3","-","48","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 27","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Stop Mode, Sleep Mode, 2 Programmable Wakeups","-","1000","60","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33742","MC33742PEPR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33742&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/sbc-with-enhanced-high-speed-can-transceiver:MC33742?&fpsp=1&tab=Documentation_Tab#MC33742PEPR2","System Basis Chip, CAN, 2x 5.0V/200mA LDOs, 4 wake ups, 15 ms reset duration, QFN 48, Reel","-","-","-","System Basis Chip, Linear Regulators, Comm Transceivers","-","1000 @ CNY12.21 each","QFN-EP 48","2","0","0","5.0, 5.0","0.2, 0.2","SPI","CAN","-40 to 125","Short Circuit, Output Current, Bus Short Circuit to Battery, Overcurrent, Overtemperature","SPI","Interrupt Output, Ext. Series Pass Transistor, 4 Programmable Wakeups, 1HSS Additional Switch Output, Reset, Watchdog, Sleep Mode, Stop Mode","-","-","3","-","48","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 27","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Stop Mode, Sleep Mode, 2 Programmable Wakeups","-","1000","60","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33742","MC33742SPEG","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33742&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/sbc-with-enhanced-high-speed-can-transceiver:MC33742?&fpsp=1&tab=Documentation_Tab#MC33742SPEG","System Basis Chip, CAN, 2x 5.0V/200mA LDOs, 3.5 ms reset duration, SOIC 28, Rail","-","-","-","System Basis Chip, Linear Regulators, Comm Transceivers","-","1000 @ CNY12.21 each","SOIC 28","2","0","0","5.0, 5.0","0.2, 0.2","SPI","CAN","-40 to 125","Short Circuit, Output Current, Bus Short Circuit to Battery, Overcurrent, Overtemperature","SPI","Interrupt Output, Ext. Series Pass Transistor, 4 Programmable Wakeups, 1HSS Additional Switch Output, Reset, Watchdog, Sleep Mode, Stop Mode","-","-","3","-","28","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 27","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Stop Mode, Sleep Mode, 2 Programmable Wakeups","-","1000","60","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33742","MC33742SPEGR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33742&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/sbc-with-enhanced-high-speed-can-transceiver:MC33742?&fpsp=1&tab=Documentation_Tab#MC33742SPEGR2","System Basis Chip, CAN, 2x 5.0V/200mA LDOs, 3.5 ms reset duration, SOIC 28, Reel","-","-","-","System Basis Chip, Linear Regulators, Comm Transceivers","-","1000 @ CNY12.21 each","SOIC 28","-","-","-","5.0, 5.0","0.2, 0.2","SPI","CAN","-40 to 125","Short Circuit, Output Current, Bus Short Circuit to Battery, Overcurrent, Overtemperature","SPI","-","-","-","3","-","28","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 27","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Watchdog Timer, Stop Mode, Sleep Mode, 2 Programmable Wakeups","-","1000","60","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33730","MC33730EK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33730&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/engine-and-dc-motor-control/powertrain-engine-control/power-supply-with-multiple-linear-regulators:MC33730?&fpsp=1&tab=Documentation_Tab#MC33730EK","Power management IC, Switch Mode Power Supply with Multiple Linear Regulators, SOIC 32, Rail","-","-","-","Linear Regulators, Powertrain Control, Switching Regulators","-","1000 @ CNY18.63 each","SOIC-EP 32","5","0","1","5.0, 5.0, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 5.0","0.15, 0.15, 0.04, 0.04, 0.04, 3.5","Parallel","-","-40 to 125","Reverse Battery, Undervoltage Lockout, Overvoltage Protect","None","Adjustable Oscillators, Power Sequencing","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","4.5 to 26.5","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","1, 2","2.25, 0.02","3.5, 0.28","200, 500","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33730","MC33730EKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33730&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/engine-and-dc-motor-control/powertrain-engine-control/power-supply-with-multiple-linear-regulators:MC33730?&fpsp=1&tab=Documentation_Tab#MC33730EKR2","Power management IC, Switch Mode Power Supply with Multiple Linear Regulators, SOIC 32, Reel","-","-","-","Linear Regulators, Powertrain Control, Switching Regulators","-","1000 @ CNY18.63 each","SOIC-EP 32","5","0","1","5.0, 5.0, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 5.0","0.15, 0.15, 0.04, 0.04, 0.04, 3.5","Parallel","-","-40 to 125","Reverse Battery, Undervoltage Lockout, Overvoltage Protect","None","Adjustable Oscillators, Power Sequencing","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","4.5 to 26.5","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","1, 2","2.25, 0.02","3.5, 0.28","200, 500","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC13892","MC13892CJVK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC13892&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/power-management-pmic-for-i.mx35-51:MC13892?&fpsp=1&tab=Documentation_Tab#MC13892CJVK","Power Management IC, i.MX35/51, 10 Bit ADC, 4 adj buck, 12 adj LDO, MAPBGA 139, Tray","-","-","-","PMICs for i.MX Processors","i.MX51, i.MX37, i.MX35, i.MX27","1000 @ CNY20.03 each","MAPBGA 139","12","1","4","-","-","I2C, SPI, Touch Screen Interface","-","-40 to 85","Short Circuit, Overvoltage Protect, Overtemperature, Overcurrent","-","RTC, Coincell","10 bit GP ADC, Mux and scaling circuitry, 8 ch with 3 GPO ADC inputs","-","3","-","139","Single and Serial Paths, Trickle","PRODUCT STABLE GROWTH/MATURITY(3)","Li-Ion","-","2.55 to 4.65","5-YEARS APPLICATION LIFE","n/a","n/a","3 zone LED drivers, 3 zone RGB drivers","n/a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC13892","MC13892CJVKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC13892&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/power-management-pmic-for-i.mx35-51:MC13892?&fpsp=1&tab=Documentation_Tab#MC13892CJVKR2","Power Management IC, i.MX35/51, 10 Bit ADC, 4 adj buck, 12 adj LDO, MAPBGA 139, Reel","-","-","-","PMICs for i.MX Processors","i.MX51, i.MX37, i.MX35, i.MX27","1000 @ CNY20.03 each","MAPBGA 139","12","1","4","-","-","I2C, SPI, Touch Screen Interface","-","-40 to 85","Short Circuit, Overvoltage Protect, Overtemperature, Overcurrent","-","RTC, Coincell","10 bit GP ADC, Mux and scaling circuitry, 8 ch with 3 GPO ADC inputs","-","3","-","139","Single and Serial Paths, Trickle","PRODUCT STABLE GROWTH/MATURITY(3)","Li-Ion","-","2.55 to 4.65","5-YEARS APPLICATION LIFE","n/a","n/a","3 zone LED drivers, 3 zone RGB drivers","n/a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC13892","MC13892CJVL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC13892&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/power-management-pmic-for-i.mx35-51:MC13892?&fpsp=1&tab=Documentation_Tab#MC13892CJVL","Power Management IC, i.MX35/51, 10 Bit ADC, 4 adj buck, 12 adj LDO, MAPBGA 139, Tray","-","-","-","PMICs for i.MX Processors","i.MX51, i.MX37, i.MX35, i.MX27","1000 @ CNY20.03 each","MAPBGA 186","12","1","4","-","-","I2C, SPI, Touch Screen Interface","-","-40 to 85","Short Circuit, Overvoltage Protect, Overtemperature, Overcurrent","-","RTC, Coincell","10 bit GP ADC, Mux and scaling circuitry, 8 ch with 3 GPO ADC inputs","-","3","-","186","Single and Serial Paths, Trickle","PRODUCT STABLE GROWTH/MATURITY(3)","Li-Ion","-","2.55 to 4.65","5-YEARS APPLICATION LIFE","n/a","n/a","3 zone LED drivers, 3 zone RGB drivers","n/a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC13892","MC13892CJVLR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC13892&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/power-management-pmic-for-i.mx35-51:MC13892?&fpsp=1&tab=Documentation_Tab#MC13892CJVLR2","Power Management IC, i.MX35/51, 10 Bit ADC, 4 adj buck, 12 adj LDO, MAPBGA 139, Reel","-","-","-","PMICs for i.MX Processors","i.MX51, i.MX37, i.MX35, i.MX27","1000 @ CNY20.03 each","MAPBGA 186","12","1","4","-","-","I2C, SPI, Touch Screen Interface","-","-40 to 85","Short Circuit, Overvoltage Protect, Overtemperature, Overcurrent","-","RTC, Coincell","10 bit GP ADC, Mux and scaling circuitry, 8 ch with 3 GPO ADC inputs","-","3","-","186","Single and Serial Paths, Trickle","PRODUCT STABLE GROWTH/MATURITY(3)","Li-Ion","-","2.55 to 4.65","5-YEARS APPLICATION LIFE","n/a","n/a","3 zone LED drivers, 3 zone RGB drivers","n/a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC13892","MC13892DJVK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC13892&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/power-management-pmic-for-i.mx35-51:MC13892?&fpsp=1&tab=Documentation_Tab#MC13892DJVK","Power Management IC, i.MX35/51, 10 Bit ADC, 4 adj buck, 12 adj LDO, MAPBGA 139, Tray","-","-","-","PMICs for i.MX Processors","i.MX51, i.MX37, i.MX35, i.MX27","1000 @ CNY20.03 each","MAPBGA 139","12","1","4","-","-","I2C, SPI, Touch Screen Interface","-","-40 to 85","Short Circuit, Overvoltage Protect, Overtemperature, Overcurrent","-","RTC, Coincell","10 bit GP ADC, Mux and scaling circuitry, 8 ch with 3 GPO ADC inputs","-","3","-","139","Single and Serial Paths, Trickle","PRODUCT STABLE GROWTH/MATURITY(3)","Li-Ion","-","2.55 to 4.65","5-YEARS APPLICATION LIFE","n/a","n/a","3 zone LED drivers, 3 zone RGB drivers","n/a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC13892","MC13892DJVKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC13892&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/power-management-pmic-for-i.mx35-51:MC13892?&fpsp=1&tab=Documentation_Tab#MC13892DJVKR2","Power Management IC, i.MX35/51, 10 Bit ADC, 4 adj buck, 12 adj LDO, MAPBGA 139, Reel","-","-","-","PMICs for i.MX Processors","i.MX51, i.MX37, i.MX35, i.MX27","1000 @ CNY20.03 each","MAPBGA 139","12","1","4","-","-","I2C, SPI, Touch Screen Interface","-","-40 to 85","Short Circuit, Overvoltage Protect, Overtemperature, Overcurrent","-","RTC, Coincell","10 bit GP ADC, Mux and scaling circuitry, 8 ch with 3 GPO ADC inputs","-","3","-","139","Single and Serial Paths, Trickle","PRODUCT STABLE GROWTH/MATURITY(3)","Li-Ion","-","2.55 to 4.65","5-YEARS APPLICATION LIFE","n/a","n/a","3 zone LED drivers, 3 zone RGB drivers","n/a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC13892","MC13892DJVL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC13892&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/power-management-pmic-for-i.mx35-51:MC13892?&fpsp=1&tab=Documentation_Tab#MC13892DJVL","Power Management IC, i.MX35/51, 10 Bit ADC, 4 adj buck, 12 adj LDO, MAPBGA 139, Tray","-","-","-","PMICs for i.MX Processors","i.MX51, i.MX37, i.MX35, i.MX27","1000 @ CNY20.03 each","MAPBGA 186","12","1","4","-","-","I2C, SPI, Touch Screen Interface","-","-40 to 85","Short Circuit, Overvoltage Protect, Overtemperature, Overcurrent","-","RTC, Coincell","10 bit GP ADC, Mux and scaling circuitry, 8 ch with 3 GPO ADC inputs","-","3","-","186","Single and Serial Paths, Trickle","PRODUCT STABLE GROWTH/MATURITY(3)","Li-Ion","-","2.55 to 4.65","5-YEARS APPLICATION LIFE","n/a","n/a","3 zone LED drivers, 3 zone RGB drivers","n/a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC13892","MC13892DJVLR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC13892&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/power-management-pmic-for-i.mx35-51:MC13892?&fpsp=1&tab=Documentation_Tab#MC13892DJVLR2","Power Management IC, i.MX35/51, 10 Bit ADC, 4 adj buck, 12 adj LDO, MAPBGA 139, Reel","-","-","-","PMICs for i.MX Processors","i.MX51, i.MX37, i.MX35, i.MX27","1000 @ CNY20.03 each","MAPBGA 186","12","1","4","-","-","I2C, SPI, Touch Screen Interface","-","-40 to 85","Short Circuit, Overvoltage Protect, Overtemperature, Overcurrent","-","RTC, Coincell","10 bit GP ADC, Mux and scaling circuitry, 8 ch with 3 GPO ADC inputs","-","3","-","186","Single and Serial Paths, Trickle","PRODUCT STABLE GROWTH/MATURITY(3)","Li-Ion","-","2.55 to 4.65","5-YEARS APPLICATION LIFE","n/a","n/a","3 zone LED drivers, 3 zone RGB drivers","n/a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MC33689","MC33689DPEW","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC33689&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/linear-regulator/system-basis-chip-with-lin:MC33689?&fpsp=1&tab=Documentation_Tab#MC33689DPEW","System Basis Chip, LIN, 3x 5.0V/50mA LDOs, SOIC 32, Rail","-","-","-","Comm Transceivers, Linear Regulators, System Basis Chip","-","1000 @ CNY8.71 each","SOIC 32","3","-","0","5.0, 5.0, 5.0","0.05, 0.05, 0.05","SPI","LIN","-40 to 125","Undervoltage, Overtemperature, Overcurrent Protected Bus","SPI","Watchdog, Stop Mode, Sleep Mode, Reset, Interrupt Output, 2 Programmable Wakeups","-","-","3","-","32","-","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","5.5 to 27","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","Wake, Sleep Mode, Inhibit, Enable Input, Enable","100","20","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
