"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","No. of  Tx","No. of  Rx","Data Rate  (kbps)","ESD  (kV)","VCC  MIN.  (V)","VCC  MAX.  (V)","VCC (V)","Int. Chrg.  Pump","No. of  Ext  Caps","Nom  Cap.  Value  (µF)","Shutdown","TTL  Tri-state"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207ET/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207ET-L","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207ET-L/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHCA","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHCA/TR","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHCA-L","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHCA-L/TR","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHCT","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHCT/TR","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHCT-L","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHCT-L/TR","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHEA","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHEA/TR","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHEA-L","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHEA-L/TR","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHET","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHET/TR","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHET-L","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP211EH","SP211EHET-L/TR","http://www.exar.com/common/content/document.ashx?id=625&languageid=1033&type=datasheet&part=sp211eh","http://www.exar.com/connectivity/transceiver/rs232/sp211eh/","460kbps, 4-driver/5-receiver RS-232, with Shutdown, +/-15KV ESD","4","5","460","15","4.5","5.5","5","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207ECA","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207ECA/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207ECA-L","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207ECA-L/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207ECP","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207ECP-L","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207ECT","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207ECT/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207ECT-L","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207ECT-L/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207EEA","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207EEA/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207EEA-L","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207EEA-L/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207EEP","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207EEP-L","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207EET","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207EET/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207EET-L","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207E","SP207EET-L/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp207e","http://www.exar.com/connectivity/transceiver/rs232/sp207e/","+/-15KV ESD, 5V, 5-driver/3-receiver RS-232","5","3","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP202E","SP202ECN","http://www.exar.com/common/content/document.ashx?id=623&languageid=1033&type=datasheet&part=sp202e","http://www.exar.com/connectivity/transceiver/rs232/sp202e/","High Performance RS232 Transceivers","2","2","120","15","4.5","5.5","5","▪","4","0.1","-","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP202E","SP202ECN/TR","http://www.exar.com/common/content/document.ashx?id=623&languageid=1033&type=datasheet&part=sp202e","http://www.exar.com/connectivity/transceiver/rs232/sp202e/","High Performance RS232 Transceivers","2","2","120","15","4.5","5.5","5","▪","4","0.1","-","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP202E","SP202ECN-L","http://www.exar.com/common/content/document.ashx?id=623&languageid=1033&type=datasheet&part=sp202e","http://www.exar.com/connectivity/transceiver/rs232/sp202e/","High Performance RS232 Transceivers","2","2","120","15","4.5","5.5","5","▪","4","0.1","-","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP202E","SP202ECN-L/TR","http://www.exar.com/common/content/document.ashx?id=623&languageid=1033&type=datasheet&part=sp202e","http://www.exar.com/connectivity/transceiver/rs232/sp202e/","High Performance RS232 Transceivers","2","2","120","15","4.5","5.5","5","▪","4","0.1","-","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP202E","SP202ECP","http://www.exar.com/common/content/document.ashx?id=623&languageid=1033&type=datasheet&part=sp202e","http://www.exar.com/connectivity/transceiver/rs232/sp202e/","High Performance RS232 Transceivers","2","2","120","15","4.5","5.5","5","▪","4","0.1","-","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP202E","SP202ECP-L","http://www.exar.com/common/content/document.ashx?id=623&languageid=1033&type=datasheet&part=sp202e","http://www.exar.com/connectivity/transceiver/rs232/sp202e/","High Performance RS232 Transceivers","2","2","120","15","4.5","5.5","5","▪","4","0.1","-","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP202E","SP202ECT","http://www.exar.com/common/content/document.ashx?id=623&languageid=1033&type=datasheet&part=sp202e","http://www.exar.com/connectivity/transceiver/rs232/sp202e/","High Performance RS232 Transceivers","2","2","120","15","4.5","5.5","5","▪","4","0.1","-","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP202E","SP202ECT/TR","http://www.exar.com/common/content/document.ashx?id=623&languageid=1033&type=datasheet&part=sp202e","http://www.exar.com/connectivity/transceiver/rs232/sp202e/","High Performance RS232 Transceivers","2","2","120","15","4.5","5.5","5","▪","4","0.1","-","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP202E","SP202ECT-L","http://www.exar.com/common/content/document.ashx?id=623&languageid=1033&type=datasheet&part=sp202e","http://www.exar.com/connectivity/transceiver/rs232/sp202e/","High Performance RS232 Transceivers","2","2","120","15","4.5","5.5","5","▪","4","0.1","-","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP202E","SP202ECT-L/TR","http://www.exar.com/common/content/document.ashx?id=623&languageid=1033&type=datasheet&part=sp202e","http://www.exar.com/connectivity/transceiver/rs232/sp202e/","High Performance RS232 Transceivers","2","2","120","15","4.5","5.5","5","▪","4","0.1","-","▪"
